,397.32,400.20,403.09,405.97,408.85,411.74,414.63,417.52,420.40,423.29,426.19,429.08,431.97,434.87,437.76,440.66,443.56,446.45,449.35,452.25,455.16,458.06,460.96,463.87,466.77,469.68,472.59,475.50,478.41,481.32,484.23,487.14,490.06,492.97,495.89,498.80,501.72,504.64,507.56,510.48,513.40,516.33,519.25,522.18,525.10,528.03,530.96,533.89,536.82,539.75,542.68,545.62,548.55,551.49,554.43,557.36,560.30,563.24,566.18,569.12,572.07,575.01,577.96,580.90,583.85,586.80,589.75,592.70,595.65,598.60,601.55,604.51,607.46,610.42,613.38,616.34,619.30,622.26,625.22,628.18,631.15,634.11,637.08,640.04,643.01,645.98,648.95,651.92,654.89,657.87,660.84,663.81,666.79,669.77,672.75,675.73,678.71,681.69,684.67,687.65,690.64,693.62,696.61,699.60,702.58,705.57,708.57,711.56,714.55,717.54,720.54,723.53,726.53,729.53,732.53,735.53,738.53,741.53,744.53,747.54,750.54,753.55,756.56,759.56,762.57,765.58,768.60,771.61,774.62,777.64,780.65,783.67,786.68,789.70,792.72,795.74,798.77,801.79,804.81,807.84,810.86,813.89,816.92,819.95,822.98,826.01,829.04,832.07,835.11,838.14,841.18,844.22,847.25,850.29,853.33,856.37,859.42,862.46,865.50,868.55,871.60,874.64,877.69,880.74,883.79,886.84,889.90,892.95,896.01,899.06,902.12,905.18,908.24,911.30,914.36,917.42,920.48,923.55,926.61,929.68,932.74,935.81,938.88,941.95,945.02,948.10,951.17,954.24,957.32,960.40,963.47,966.55,969.63,972.71,975.79,978.88,981.96,985.05,988.13,991.22,994.31,997.40,1000.49,1003.58
397.32,0.0,0.15257455,0.23701443,0.28585732,0.33157688,0.36123645,0.3817653,0.39432943,0.40756702,0.41559198,0.42115343,0.41996688,0.4399049,0.45806292,0.46575913,0.47737452,0.48489934,0.48703238,0.49010786,0.48999634,0.4892869,0.49152106,0.4921152,0.4937154,0.4936475,0.49512714,0.4954529,0.49634954,0.49719822,0.49765965,0.49214777,0.48917305,0.4859766,0.47653842,0.46570003,0.44581327,0.42429286,0.39446634,0.35985783,0.31679833,0.26738277,0.2115063,0.15746853,0.108251266,0.06327725,0.024726683,-0.0029297746,-0.023983533,-0.03739364,-0.046373915,-0.052338228,-0.05793956,-0.062249213,-0.06475593,-0.06322458,-0.057192605,-0.04585605,-0.031310666,-0.012062598,0.012016406,0.039411217,0.06354568,0.087010674,0.10439948,0.12009711,0.12964134,0.14152907,0.14966628,0.15397729,0.15805596,0.1652217,0.17412806,0.18725954,0.2017085,0.21760315,0.23157376,0.24423976,0.24981345,0.25269446,0.25266138,0.25663474,0.26310113,0.27332482,0.28891855,0.30524305,0.32185668,0.33665746,0.34696504,0.35543916,0.37517747,0.3965648,0.41654322,0.43168077,0.44032723,0.44177413,0.43846577,0.43281853,0.4157951,0.3796664,0.31382823,0.24013415,0.14649403,0.049591735,-0.05082727,-0.13923116,-0.21333432,-0.27649295,-0.33304685,-0.3844149,-0.42542753,-0.4609246,-0.4890149,-0.51236475,-0.53120464,-0.54730695,-0.55974203,-0.56951475,-0.57692736,-0.5828663,-0.58725387,-0.59096736,-0.5939968,-0.5979024,-0.60239035,-0.60025316,-0.5998172,-0.6012977,-0.6039312,-0.6049061,-0.6040892,-0.60574514,-0.6064641,-0.6076618,-0.6078624,-0.60811764,-0.60912347,-0.60876715,-0.6086305,-0.6096117,-0.61026347,-0.61174166,-0.61164945,-0.61303705,-0.6113951,-0.6125537,-0.6132833,-0.6134655,-0.6139776,-0.6127346,-0.6125118,-0.6131187,-0.6155478,-0.6128552,-0.6144132,-0.61511487,-0.6155962,-0.6147628,-0.6141485,-0.6167022,-0.61892945,-0.61599594,-0.617399,-0.61527234,-0.618158,-0.61595124,-0.61839145,-0.6178597,-0.6186283,-0.6209514,-0.6208105,-0.6138254,-0.61726993,-0.6173281,-0.6211414,-0.6128511,-0.61719567,-0.6156498,-0.61723495,-0.61437964,-0.6244467,-0.61407596,-0.60355914,-0.61375433,-0.60992306,-0.6011166,-0.60298574,-0.60126686,-0.60268414,-0.6074184,-0.59670126,-0.5967218,-0.5901807,-0.5947329,-0.59422255,-0.5942115,-0.59381807,-0.59752864,-0.5950921,-0.5892024,-0.5944044,-0.6017152,-0.6082714,-0.6140222,-0.5367089
400.20,-0.15257455,0.0,0.08785678,0.13979128,0.18927737,0.22184238,0.24449764,0.25850683,0.27334565,0.2822992,0.2885429,0.28727767,0.30976832,0.33043364,0.33924735,0.35259616,0.36137396,0.36392528,0.36761114,0.36763325,0.36688936,0.36961618,0.37034076,0.37223437,0.37212208,0.37388185,0.37429437,0.3753963,0.3764415,0.37701756,0.37072048,0.36731508,0.3638451,0.3531588,0.34102863,0.3186465,0.29467952,0.26168084,0.2237241,0.17697279,0.12400709,0.06498095,0.00890568,-0.04136596,-0.086738005,-0.12510787,-0.1523872,-0.17299004,-0.18605188,-0.19476928,-0.20053622,-0.20594661,-0.2100806,-0.21248235,-0.21100478,-0.20519726,-0.19421214,-0.18003903,-0.16121878,-0.13752289,-0.11032006,-0.086230375,-0.06258418,-0.044994112,-0.029017916,-0.019329214,-0.007180672,0.0012074839,0.0056153913,0.009797849,0.017183999,0.026388165,0.03999134,0.054977775,0.071580276,0.08622564,0.09956226,0.10539488,0.10836848,0.108307235,0.112555824,0.11943141,0.13029376,0.14696375,0.16435172,0.18216513,0.198031,0.20913328,0.2181699,0.23969227,0.2631682,0.28521144,0.30191788,0.3114299,0.31287363,0.30906475,0.30271325,0.2837511,0.24381165,0.17218971,0.09398075,-0.0031922746,-0.10102227,-0.19968612,-0.2841327,-0.35319564,-0.41082445,-0.46149483,-0.50677186,-0.5423648,-0.5727543,-0.59657377,-0.6162122,-0.6319408,-0.64531934,-0.6556028,-0.663664,-0.66975856,-0.6746434,-0.67824763,-0.6813011,-0.6837919,-0.6870083,-0.69071513,-0.68896896,-0.688609,-0.68984205,-0.69200927,-0.69281065,-0.6921438,-0.69351155,-0.6941055,-0.69508225,-0.6952451,-0.6954636,-0.69627964,-0.69598824,-0.69587165,-0.6966805,-0.6972141,-0.6984215,-0.69834703,-0.69948745,-0.6981358,-0.6990843,-0.69968504,-0.69983923,-0.7002512,-0.6992413,-0.6990601,-0.69955736,-0.7015334,-0.6993407,-0.7006157,-0.7011778,-0.7015809,-0.70090383,-0.700393,-0.70248854,-0.70430624,-0.70191085,-0.7030663,-0.7013206,-0.7036642,-0.70187426,-0.7038768,-0.7034335,-0.7040671,-0.7059578,-0.70585793,-0.70014095,-0.7029602,-0.7030012,-0.70612305,-0.699359,-0.7029093,-0.70165277,-0.70292777,-0.70060676,-0.7088001,-0.70032525,-0.69165844,-0.70008826,-0.6969413,-0.68971366,-0.69130415,-0.6899068,-0.6910778,-0.6949939,-0.6862085,-0.68624717,-0.68085533,-0.6846105,-0.6842123,-0.6841767,-0.6838568,-0.68692935,-0.6849489,-0.68006825,-0.68433183,-0.6903627,-0.6956829,-0.70036745,-0.6362118
403.09,-0.23701443,-0.08785678,0.0,0.052660543,0.10334671,0.13700746,0.16053165,0.1751849,0.19072874,0.20011872,0.20668952,0.20537247,0.22906666,0.2509413,0.26033512,0.27451086,0.2839787,0.28675658,0.29082745,0.29090458,0.2901804,0.2931715,0.29394892,0.2960242,0.29591873,0.2978241,0.2982553,0.29947755,0.3006594,0.30126706,0.29457235,0.29098335,0.2874087,0.2761218,0.26337105,0.23977444,0.2147049,0.180312,0.14097969,0.092806555,0.038680412,-0.021119801,-0.07733277,-0.12726173,-0.17198914,-0.20951934,-0.23606311,-0.25601944,-0.26863644,-0.2770427,-0.28258988,-0.287794,-0.29175523,-0.29405755,-0.29264003,-0.28706688,-0.27649194,-0.26280338,-0.2445861,-0.22156845,-0.19499734,-0.17139716,-0.14810137,-0.13073209,-0.11489697,-0.105307415,-0.09323629,-0.084862664,-0.08047481,-0.076315135,-0.06894001,-0.059732523,-0.046110164,-0.031086963,-0.014368652,0.00039699854,0.0138943335,0.019758329,0.02275004,0.02266246,0.02699332,0.033985253,0.045032874,0.062033325,0.07974547,0.09797309,0.11418923,0.12557185,0.13476853,0.1569932,0.18132089,0.20426343,0.22164242,0.23156068,0.23295441,0.22891903,0.22223385,0.20237617,0.16079699,0.08697417,0.0075507937,-0.089840055,-0.18632081,-0.28208703,-0.36273405,-0.42776954,-0.48138663,-0.5280618,-0.56938,-0.6016054,-0.62891454,-0.6502198,-0.6677053,-0.68166,-0.6935004,-0.7025842,-0.70968664,-0.7150554,-0.7193502,-0.7225224,-0.72521085,-0.72740686,-0.730248,-0.7335093,-0.7319533,-0.73164123,-0.73274094,-0.734659,-0.7353666,-0.7347765,-0.7359864,-0.7365085,-0.7373682,-0.7375051,-0.73770076,-0.73841965,-0.7381639,-0.738049,-0.738766,-0.7392355,-0.7403014,-0.74022734,-0.7412344,-0.7400349,-0.7408753,-0.7413995,-0.7415369,-0.741896,-0.74101055,-0.740848,-0.74128675,-0.7430302,-0.7410959,-0.7422206,-0.74271613,-0.7430665,-0.7424733,-0.7420172,-0.74386936,-0.74546134,-0.74335146,-0.74437046,-0.7428305,-0.74489945,-0.7433146,-0.7450902,-0.74469453,-0.74525315,-0.74690944,-0.74682,-0.74178064,-0.7442723,-0.74429184,-0.74704134,-0.7410936,-0.7442195,-0.74312687,-0.7442373,-0.7421801,-0.7493663,-0.74182934,-0.7341683,-0.7416711,-0.73886013,-0.7325266,-0.7338969,-0.7327267,-0.7337266,-0.7372538,-0.7295106,-0.72954917,-0.7248001,-0.72813976,-0.727751,-0.7277305,-0.72742915,-0.73017627,-0.7283918,-0.7240682,-0.72785366,-0.7332051,-0.73784506,-0.7419739,-0.6847733
405.97,-0.28585732,-0.13979128,-0.052660543,0.0,0.051007845,0.08506078,0.1089392,0.123853356,0.13970537,0.14928949,0.15601738,0.15470085,0.1789596,0.20141612,0.21110913,0.22572577,0.23551476,0.23840384,0.24267498,0.24280123,0.24209532,0.24521439,0.24603266,0.24819154,0.24809851,0.25007746,0.25052226,0.2518218,0.25305796,0.25371316,0.2468127,0.24311064,0.23948221,0.22788487,0.21483682,0.19064969,0.16505116,0.13001879,0.0901031,0.041411635,-0.013024769,-0.0728466,-0.12871665,-0.17807,-0.22207807,-0.2588393,-0.28475598,-0.30419096,-0.31645718,-0.32461542,-0.33000094,-0.33504546,-0.33887997,-0.34110928,-0.3397334,-0.334336,-0.32407212,-0.31076363,-0.2930328,-0.2705778,-0.24458006,-0.2214422,-0.19853564,-0.18142685,-0.16579817,-0.15633957,-0.14440584,-0.13610761,-0.13176747,-0.1276489,-0.12033869,-0.111200385,-0.09766919,-0.08273709,-0.06607626,-0.051347565,-0.03785431,-0.032010064,-0.029027518,-0.029130265,-0.024782259,-0.01777602,-0.006700469,0.010375441,0.028159386,0.046504475,0.062828906,0.07429965,0.0835443,0.106038265,0.13073081,0.15406367,0.17174701,0.18184024,0.18322262,0.17907384,0.17223361,0.15196353,0.10967481,0.035040714,-0.04454509,-0.14132763,-0.23628137,-0.32963994,-0.4075208,-0.4698305,-0.52086127,-0.565034,-0.6039344,-0.63415337,-0.6596717,-0.6795211,-0.69577163,-0.7087187,-0.71968895,-0.72809523,-0.73466,-0.73961914,-0.7435837,-0.74651337,-0.7489976,-0.7510242,-0.7536489,-0.7566535,-0.75521284,-0.75492895,-0.75594664,-0.75772005,-0.7583731,-0.75782776,-0.7589464,-0.7594283,-0.7602246,-0.7603452,-0.76052,-0.7611819,-0.7609506,-0.76084024,-0.7615019,-0.7619319,-0.7629206,-0.76284796,-0.7637701,-0.7626659,-0.76343644,-0.7639229,-0.764052,-0.7643784,-0.76356196,-0.7634138,-0.7638153,-0.76542103,-0.763638,-0.76467425,-0.7651354,-0.76545465,-0.7649099,-0.76448274,-0.7661947,-0.7676653,-0.7657208,-0.7666579,-0.7652373,-0.7671369,-0.76568,-0.7673189,-0.7669474,-0.767459,-0.7689943,-0.768916,-0.76425385,-0.7665523,-0.7665689,-0.7691078,-0.76361275,-0.7665116,-0.7654876,-0.766519,-0.76462126,-0.7712246,-0.7642549,-0.7571398,-0.76410544,-0.76151496,-0.7556678,-0.7569505,-0.7558518,-0.756772,-0.76005566,-0.75290143,-0.7529346,-0.74854916,-0.75167084,-0.75127614,-0.75125813,-0.7509836,-0.7535318,-0.7518659,-0.7478725,-0.7513631,-0.7563238,-0.7606102,-0.7644193,-0.7111797
408.85,-0.33157688,-0.18927737,-0.10334671,-0.051007845,0.0,0.034229558,0.05831644,0.0734073,0.08947175,0.09920291,0.10602153,0.104705945,0.12940359,0.1523098,0.16223261,0.17721348,0.18728213,0.19027534,0.19471851,0.19488646,0.19419196,0.19744357,0.19829178,0.20053397,0.20046145,0.20249052,0.20296732,0.20430624,0.2056083,0.20629172,0.19921638,0.1954287,0.1917744,0.1799148,0.16663738,0.14197445,0.115985505,0.080496736,0.040197786,-0.008764472,-0.06324371,-0.12278767,-0.17805178,-0.22661097,-0.26971468,-0.30556253,-0.33076245,-0.34960955,-0.36148733,-0.36937973,-0.37458286,-0.3794598,-0.3831566,-0.38530892,-0.38398272,-0.37877318,-0.36885667,-0.35597885,-0.3387913,-0.31698436,-0.29166198,-0.26907614,-0.24665083,-0.22987643,-0.21452226,-0.20523228,-0.19348706,-0.1852998,-0.18102494,-0.1769673,-0.16975398,-0.16072159,-0.14734156,-0.1325671,-0.11603732,-0.10141144,-0.08798769,-0.08218763,-0.07922944,-0.07934065,-0.074998476,-0.06800882,-0.05695826,-0.039887454,-0.022115126,-0.003739328,0.01261658,0.024130829,0.033377998,0.056036163,0.080963805,0.10457033,0.122484796,0.13269384,0.13405496,0.12980078,0.122837916,0.10228126,0.05949014,-0.015568543,-0.09493395,-0.19067809,-0.28372556,-0.37436715,-0.44929877,-0.50878763,-0.5572052,-0.5988814,-0.6354122,-0.66367906,-0.6874625,-0.7059269,-0.7210021,-0.7329895,-0.7431406,-0.7509161,-0.7569742,-0.76154995,-0.76521003,-0.76791173,-0.77020025,-0.77207124,-0.7744968,-0.7772736,-0.77591854,-0.7756581,-0.7766063,-0.7782536,-0.7788537,-0.7783463,-0.7793841,-0.7798271,-0.7805583,-0.7806698,-0.7808348,-0.78144413,-0.7812273,-0.7811197,-0.7817323,-0.7821269,-0.7830413,-0.7829698,-0.78381985,-0.782798,-0.7835084,-0.7839575,-0.78408074,-0.7843792,-0.7836207,-0.7834858,-0.78385985,-0.7853433,-0.78369147,-0.7846529,-0.7850705,-0.7853666,-0.78486097,-0.7844664,-0.78605247,-0.7874064,-0.7856098,-0.7864746,-0.78515834,-0.78691804,-0.7855663,-0.78708535,-0.78673744,-0.7872103,-0.78862876,-0.78855103,-0.78424954,-0.7863712,-0.78637475,-0.7887239,-0.78364736,-0.786331,-0.78539205,-0.7863344,-0.78457654,-0.79064685,-0.78415567,-0.7775634,-0.78407335,-0.7816397,-0.7762206,-0.77740216,-0.7764153,-0.7772582,-0.78031886,-0.7737284,-0.77376294,-0.76971585,-0.7726045,-0.77222466,-0.7721794,-0.77195114,-0.77432424,-0.77278167,-0.7690629,-0.7723062,-0.776899,-0.7808419,-0.78434336,-0.73473847
411.74,-0.36123645,-0.22184238,-0.13700746,-0.08506078,-0.034229558,0.0,0.024144279,0.039305363,0.055462677,0.06524898,0.07213871,0.07082591,0.095728874,0.11889102,0.12894562,0.14411572,0.15437558,0.1574207,0.16198637,0.1621743,0.16148962,0.16482928,0.16570228,0.16799094,0.16791068,0.16998735,0.17046964,0.17185916,0.17319654,0.1738915,0.16671434,0.1628818,0.15921855,0.1472146,0.13379097,0.10886564,0.082657546,0.04694303,0.006479234,-0.042552304,-0.09692097,-0.15612411,-0.21083759,-0.25874045,-0.30112442,-0.33627462,-0.36092666,-0.37933382,-0.3909244,-0.39862412,-0.4036953,-0.40844765,-0.41204587,-0.41414136,-0.41285214,-0.40778205,-0.39812002,-0.3855592,-0.36877945,-0.3474582,-0.32265455,-0.30049464,-0.27845708,-0.26194724,-0.24681656,-0.23766336,-0.22607361,-0.21798913,-0.2137665,-0.20976053,-0.20262548,-0.19369645,-0.18045388,-0.16581614,-0.14941704,-0.13489825,-0.121555515,-0.11579599,-0.11285949,-0.11297724,-0.10864994,-0.10168896,-0.09068536,-0.07366294,-0.055941895,-0.03759267,-0.021250762,-0.009735514,-0.0005034013,0.022206105,0.04724006,0.07098344,0.08899882,0.09927961,0.100614294,0.09632017,0.08928355,0.06857591,0.025554428,-0.049593944,-0.12861347,-0.2234056,-0.31494993,-0.40355173,-0.47635415,-0.53385794,-0.58046687,-0.620436,-0.655364,-0.6823268,-0.70497054,-0.7225166,-0.7368236,-0.7481869,-0.7578023,-0.7651625,-0.7708929,-0.7752236,-0.7786814,-0.78123736,-0.7834035,-0.78517354,-0.78747267,-0.7901001,-0.78880584,-0.78855824,-0.78946215,-0.79102457,-0.7915896,-0.7911084,-0.79209477,-0.7925154,-0.7932045,-0.79330844,-0.7934628,-0.79403937,-0.7938358,-0.79373133,-0.7943077,-0.79468256,-0.7955499,-0.79548246,-0.79628533,-0.79530746,-0.7959857,-0.79641104,-0.7965269,-0.79681104,-0.7960898,-0.7959623,-0.7963188,-0.7977203,-0.7961606,-0.7970661,-0.7974667,-0.7977426,-0.7972668,-0.796886,-0.79839355,-0.7996689,-0.79797095,-0.7987896,-0.79754364,-0.7992077,-0.7979287,-0.7993664,-0.7990377,-0.799481,-0.8008262,-0.80075353,-0.7966746,-0.79868406,-0.7986816,-0.80090284,-0.79609126,-0.79863936,-0.79775584,-0.79864854,-0.7969717,-0.8027052,-0.79654175,-0.7902514,-0.7964741,-0.7941294,-0.7890174,-0.7901406,-0.7892197,-0.7899981,-0.7929301,-0.7866867,-0.78671217,-0.7828617,-0.785634,-0.785261,-0.78522974,-0.7849999,-0.7872571,-0.78578544,-0.7822595,-0.7853292,-0.7896964,-0.7934167,-0.7967557,-0.74945116
414.63,-0.3817653,-0.24449764,-0.16053165,-0.1089392,-0.05831644,-0.024144279,0.0,0.01518272,0.0313768,0.041195724,0.04810816,0.046795256,0.07181502,0.09510611,0.10523305,0.120531425,0.1308848,0.13397937,0.13859345,0.13879938,0.13812701,0.14150956,0.1424022,0.14472796,0.14464773,0.14674738,0.14723949,0.14864682,0.15000936,0.15072212,0.14347611,0.13962063,0.13593811,0.12385174,0.11035275,0.08527171,0.058954857,0.023136677,-0.017378394,-0.06636945,-0.120566204,-0.17942764,-0.23366639,-0.2810295,-0.3228517,-0.3574668,-0.3817095,-0.3997915,-0.41116583,-0.41871995,-0.42369443,-0.428353,-0.43188056,-0.43393728,-0.43266878,-0.42770246,-0.41822693,-0.40589827,-0.3894212,-0.36846742,-0.3440544,-0.32222563,-0.3004816,-0.28418767,-0.2692365,-0.26019248,-0.24873129,-0.24072498,-0.23654924,-0.23258369,-0.22551923,-0.21667291,-0.20354258,-0.18902963,-0.17275394,-0.15833436,-0.14507286,-0.13935025,-0.13643332,-0.1365538,-0.1322452,-0.12531704,-0.114365615,-0.09740569,-0.07975146,-0.061448094,-0.045142934,-0.033648167,-0.024439322,-0.0017268043,0.023336051,0.04713069,0.06520075,0.07551175,0.07683512,0.07251238,0.065445885,0.044660896,0.0015473221,-0.073541924,-0.15218331,-0.24615633,-0.33650914,-0.4235724,-0.494826,-0.5509206,-0.59626,-0.6350525,-0.6688804,-0.69496065,-0.716828,-0.7337588,-0.7475484,-0.75849307,-0.76775235,-0.77483565,-0.7803506,-0.7845157,-0.7878398,-0.7902974,-0.79238105,-0.79408383,-0.79629546,-0.79882085,-0.79757154,-0.7973322,-0.79820704,-0.7997119,-0.8002569,-0.7997882,-0.80074036,-0.8011446,-0.80180854,-0.8019047,-0.80205417,-0.80260646,-0.8024116,-0.8023098,-0.8028644,-0.8032244,-0.80405813,-0.80398816,-0.8047626,-0.8038233,-0.8044738,-0.80488276,-0.8049919,-0.8052679,-0.80457395,-0.8044521,-0.80479157,-0.8061378,-0.8046391,-0.80551213,-0.80589217,-0.806159,-0.8057018,-0.80533296,-0.80678636,-0.808013,-0.8063785,-0.8071665,-0.80596644,-0.8075644,-0.8063355,-0.80771965,-0.8074024,-0.8078243,-0.80912113,-0.80905044,-0.80512035,-0.80706203,-0.80705696,-0.8091914,-0.80456465,-0.80701476,-0.80616367,-0.8070157,-0.8054047,-0.81091744,-0.80496675,-0.79890954,-0.8049026,-0.8026645,-0.79772586,-0.79881006,-0.79793096,-0.79866976,-0.80151325,-0.7954879,-0.7955204,-0.7918242,-0.79450375,-0.7941274,-0.7940962,-0.79386497,-0.79604334,-0.7946298,-0.7912351,-0.794195,-0.79841346,-0.80198747,-0.8051825,-0.7594986
417.52,-0.39432943,-0.25850683,-0.1751849,-0.123853356,-0.0734073,-0.039305363,-0.01518272,0.0,0.01620617,0.02603707,0.03296181,0.031653073,0.056728095,0.080099404,0.09027056,0.1056324,0.11605672,0.11917103,0.12383499,0.12405259,0.12337442,0.12679689,0.12769653,0.13003913,0.1299683,0.13208164,0.1325781,0.13399775,0.1353808,0.13609724,0.12882741,0.12494368,0.121262625,0.10911915,0.09558094,0.0704048,0.044026904,0.008152752,-0.032386255,-0.081343696,-0.13542445,-0.19406298,-0.24799933,-0.29502702,-0.3364956,-0.3707741,-0.39475688,-0.41263688,-0.42387393,-0.4313383,-0.43625218,-0.4408485,-0.4443339,-0.44636157,-0.4451117,-0.4402051,-0.43084955,-0.4186695,-0.40238494,-0.3816562,-0.35749108,-0.33586678,-0.31431374,-0.29815048,-0.28331485,-0.27433467,-0.26295295,-0.25500107,-0.2508503,-0.2469118,-0.23988904,-0.23109403,-0.21803848,-0.20360516,-0.18740536,-0.17305034,-0.15983935,-0.15413734,-0.15123563,-0.15135595,-0.14706194,-0.14015244,-0.12923518,-0.112318985,-0.094708845,-0.0764412,-0.06016335,-0.048683036,-0.039493192,-0.016786529,0.008286652,0.03210907,0.05020781,0.06053006,0.06184372,0.05750553,0.050419375,0.029596845,-0.013557233,-0.08857975,-0.16695398,-0.26039603,-0.3499893,-0.43608674,-0.50636435,-0.5615746,-0.60611993,-0.6441693,-0.6773034,-0.70281655,-0.7241979,-0.74074036,-0.7542019,-0.7648837,-0.7739165,-0.7808259,-0.7862003,-0.79026014,-0.79349995,-0.79589283,-0.79792166,-0.7995775,-0.80173343,-0.8041885,-0.80295914,-0.802732,-0.8035819,-0.805054,-0.8055837,-0.8051247,-0.8060491,-0.8064457,-0.80709153,-0.8071832,-0.80732644,-0.8078658,-0.8076747,-0.80757326,-0.80811155,-0.8084634,-0.8092747,-0.80920106,-0.8099547,-0.80903876,-0.8096719,-0.8100709,-0.8101759,-0.81044567,-0.8097706,-0.8096468,-0.80998445,-0.8112945,-0.8098314,-0.81068134,-0.81105316,-0.8113104,-0.8108633,-0.8105049,-0.8119211,-0.81311786,-0.8115219,-0.8122891,-0.8111226,-0.8126737,-0.8114755,-0.81282854,-0.81251913,-0.81293195,-0.8141923,-0.81411606,-0.8102869,-0.8121764,-0.81216717,-0.81424874,-0.80973226,-0.81212574,-0.8112964,-0.81212866,-0.8105493,-0.81592137,-0.81006193,-0.80415606,-0.8100318,-0.80782855,-0.8030248,-0.8040733,-0.80320513,-0.8039341,-0.8067185,-0.8008509,-0.8008729,-0.7972766,-0.79989433,-0.7995187,-0.7994878,-0.7992642,-0.80138636,-0.8000198,-0.79669183,-0.7995743,-0.8037018,-0.8071768,-0.81029403,-0.76553375
420.40,-0.40756702,-0.27334565,-0.19072874,-0.13970537,-0.08947175,-0.055462677,-0.0313768,-0.01620617,0.0,0.009834856,0.016770419,0.015460599,0.040574726,0.06400603,0.07421622,0.08964805,0.10011792,0.10325996,0.10795748,0.10818684,0.107527055,0.110976145,0.11188765,0.11424954,0.11418215,0.11629733,0.11680737,0.11823883,0.11963393,0.12036387,0.1130529,0.10915273,0.105471075,0.09328799,0.079698324,0.0544476,0.028019384,-0.007895335,-0.04842813,-0.09731786,-0.15123335,-0.2095898,-0.2631583,-0.30978724,-0.3508459,-0.38473746,-0.40843332,-0.42607442,-0.43716595,-0.44452822,-0.4493717,-0.45390835,-0.4573452,-0.4593428,-0.45811123,-0.45327896,-0.44405293,-0.43203908,-0.41596588,-0.39550167,-0.37161988,-0.35023263,-0.328899,-0.31288937,-0.29818314,-0.28928593,-0.27799684,-0.27011,-0.2659901,-0.26208305,-0.25511497,-0.24638382,-0.23342131,-0.21907744,-0.2029715,-0.18869346,-0.1755518,-0.16987646,-0.16699132,-0.16711283,-0.1628339,-0.15595166,-0.14507972,-0.12822068,-0.110670075,-0.09244987,-0.07620967,-0.06475045,-0.055580042,-0.03289167,-0.007818332,0.016017638,0.034132596,0.044473086,0.045778997,0.041424748,0.034327194,0.013468886,-0.02970362,-0.10460735,-0.18266782,-0.2754777,-0.36420622,-0.44922376,-0.51842934,-0.57266563,-0.6163436,-0.65359807,-0.6859907,-0.710905,-0.7317731,-0.74790597,-0.7610285,-0.7714323,-0.780232,-0.7869573,-0.7921878,-0.7961374,-0.7992885,-0.80161685,-0.80358976,-0.8052014,-0.80729556,-0.8096791,-0.8084757,-0.808255,-0.80908406,-0.8105149,-0.81103027,-0.8105832,-0.8114836,-0.8118687,-0.8124965,-0.81258386,-0.8127223,-0.8132482,-0.8130621,-0.8129595,-0.81348807,-0.8138276,-0.81461734,-0.81454504,-0.8152767,-0.81438065,-0.8150008,-0.81538725,-0.81549054,-0.81575006,-0.8150903,-0.81497324,-0.8152962,-0.8165768,-0.8151509,-0.8159797,-0.81633776,-0.81658816,-0.8161519,-0.8158013,-0.81718796,-0.81835216,-0.8167875,-0.81754285,-0.81640124,-0.8179152,-0.81674397,-0.81806296,-0.81775916,-0.8181599,-0.819385,-0.81932026,-0.815582,-0.81742793,-0.81741333,-0.8194373,-0.81504124,-0.8173763,-0.81656295,-0.8173742,-0.815833,-0.8210581,-0.8153361,-0.80955976,-0.8153107,-0.81316143,-0.8084645,-0.8094814,-0.808665,-0.80935997,-0.8120937,-0.8063677,-0.8064067,-0.80289245,-0.80545413,-0.80508,-0.8050307,-0.8048203,-0.8069096,-0.80556166,-0.8023276,-0.805133,-0.80913645,-0.8125214,-0.81557935,-0.7718123
