img_num,label_name,longitude,latitude,acquisition date,FVC,ndvi_mean,ndvi_std,ndvi_median,gndvi_mean,evi_mean,lai_mean
187,C3,34.91627121,32.02519608,29-12-2025,0.46251678466796875,0.8161523,0.032571923,0.8181266,0.8161523,0.81555325,2.8326716
205,G6,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.8912166,0.051196724,0.8962502,0.8912166,1.0700599,3.7534766
205,R8,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.91928667,0.03804215,0.9246303,0.91928667,1.1330159,3.9812515
205,R7,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.906031,0.04031265,0.9127772,0.906031,1.1439863,4.020943
205,R6,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.90561646,0.03865417,0.90856075,0.90561646,1.1573424,4.069265
205,R1,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.89385444,0.0483372,0.8950368,0.89385444,0.9813606,3.4325624
205,R2,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.9182364,0.03787783,0.9224723,0.9182364,1.140923,4.0098596
205,R3,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.9025634,0.041101143,0.90609723,0.9025634,1.0996773,3.8606322
205,G1,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.90203243,0.050505646,0.90785813,0.90203243,1.1125488,3.9072018
205,R13,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.8752488,0.051216744,0.8822705,0.8752488,1.0247818,3.5896606
205,R11,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.89542997,0.04446753,0.9002713,0.89542997,1.0961804,3.8479807
205,R12,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.8702968,0.06860017,0.88530463,0.8702968,1.0549861,3.6989398
205,G11,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.8750167,0.050974246,0.87691104,0.8750167,1.0742359,3.768585
205,C1,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.9086325,0.036692444,0.90718013,0.9086325,1.1153524,3.9173448
205,C2,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.91551256,0.037251305,0.91859436,0.91551256,1.1506059,4.044892
205,C3,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.9024422,0.039529007,0.9010696,0.9024422,1.1086198,3.8929865
205,C6,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.90154344,0.044597123,0.9079176,0.90154344,1.125494,3.9540372
196,R1,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.618207,0.010048736,0.6175421,0.618207,0.8830742,3.0769625
196,R2,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.6209734,0.011362465,0.6201859,0.6209734,0.8848532,3.0833988
196,R3,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.61584,0.009459162,0.6152084,0.61584,0.8703322,3.0308616
196,R6,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.6214062,0.011456872,0.6201859,0.6214062,0.8898046,3.1013126
196,R7,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.6172283,0.009956965,0.6157636,0.6172283,0.88166475,3.0718634
196,R8,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.6263039,0.013246776,0.6263837,0.6263039,0.90438116,3.154051
196,G6,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.6225253,0.011978296,0.62269133,0.6225253,0.8928948,3.1124935
196,R11,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.6118633,0.007071546,0.61169696,0.6118633,0.849747,2.9563847
196,R13,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.6133195,0.008328045,0.61322314,0.6133195,0.85802144,2.9863212
196,R12,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.60797197,0.0060317805,0.6052632,0.60797197,0.8411786,2.925384
196,G11,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.61338097,0.0079500675,0.61322314,0.61338097,0.8611359,2.9975896
196,C3,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.61787623,0.010403376,0.61665875,0.61787623,0.87038493,3.031053
196,C2,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.62054753,0.012052248,0.61963576,0.62054753,0.8943187,3.1176453
196,C6,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.620833,0.011386898,0.6201859,0.620833,0.88633865,3.088773
196,C1,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.6209072,0.011425283,0.6201859,0.6209072,0.8865746,3.089627
188,G1,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7339327,0.04490274,0.74217314,0.7339327,0.90777636,3.166335
188,R1,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7662424,0.034719247,0.76810104,0.7662424,0.9792568,3.4249513
188,R2,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.77071375,0.029017948,0.77194566,0.77071375,0.9732141,3.4030886
188,R3,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.75025225,0.0333772,0.75159234,0.75025225,0.91432095,3.1900132
188,G6,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7644745,0.036645975,0.76927745,0.7644745,0.9838108,3.441427
188,G11,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.74662304,0.03633585,0.7505902,0.74662304,0.92194337,3.2175913
188,C6,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.75472224,0.03625398,0.75918174,0.75472224,0.90331835,3.1502059
188,R8,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.77258635,0.033563185,0.7772057,0.77258635,0.95281327,3.3292785
188,R7,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7694286,0.03293572,0.77592266,0.7694286,0.98015827,3.4282126
188,R6,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7730429,0.033397626,0.77679473,0.7730429,0.9939463,3.478098
188,R13,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7361287,0.030317927,0.73890066,0.7361287,0.87321365,3.041287
188,R12,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7634559,0.028656285,0.76832145,0.7634559,0.9474897,3.310018
188,R11,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.74705875,0.03225049,0.7488428,0.74705875,0.9227221,3.2204084
188,C2,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.75951356,0.027108124,0.76085895,0.75951356,0.9000638,3.1384304
188,C3,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.76158696,0.028130956,0.7664429,0.76158696,0.9109559,3.1778383
188,C3,34.91629028,32.02523041,29-12-2025,0.5073051452636719,,,,,,
