img_num,label_name,longitude,latitude,acquisition date,FVC,ndvi_mean,ndvi_std,ndvi_median,gndvi_mean,evi_mean,lai_mean,category,Lettuce color,Leaf sample weight (mg),Sample disc weight (g),Anthocyanins OD-530 nm,Chlorophyll OD-657 nm,Chlorophyll interference,Anthocyanin,DATE,Illumination
216,G8,34.91625977,32.02518845,21-01-2026,0.1929092407226562,0.7543311,0.059084166,0.7592819,0.7543311,0.87080485,3.0325716,GREEN_white_led_ids,GREEN,1.23,0.03,0.1188,0.3512,0.088,0.031,17/12/2025,White LED
216,G9,34.91625977,32.02518845,21-01-2026,0.1929092407226562,0.7930643,0.067167014,0.8083073,0.7930643,0.8961932,3.1244268,GREEN_white_led_ids,GREEN,0.93,0.03,0.1364,0.3635,0.091,0.046,17/12/2025,White LED
216,G10,34.91625977,32.02518845,21-01-2026,0.1929092407226562,0.7563467,0.05596123,0.76029,0.7563467,0.8375177,2.912139,GREEN_white_led_ids,GREEN,1.53,0.03,0.13,0.3798,0.095,0.035,17/12/2025,White LED
216,G11,34.91625977,32.02518845,21-01-2026,0.1929092407226562,0.7928018,0.05288932,0.79795724,0.7928018,0.86664534,3.017523,GREEN_Shade_ids,GREEN,0.88,0.03,0.1282,0.3164,0.079,0.049,17/12/2025,Shade
216,G12,34.91625977,32.02518845,21-01-2026,0.1929092407226562,0.77033323,0.07201557,0.7725547,0.77033323,0.87244576,3.0385087,GREEN_Shade_ids,GREEN,0.72,0.03,0.1259,0.3516,0.088,0.038,17/12/2025,Shade
216,G13,34.91625977,32.02518845,21-01-2026,0.1929092407226562,0.77421284,0.053066075,0.7786753,0.77421284,0.9358586,3.2679367,GREEN_Shade_ids,GREEN,0.76,0.03,0.1122,0.2965,0.074,0.038,17/12/2025,Shade
216,G14,34.91625977,32.02518845,21-01-2026,0.1929092407226562,0.79580647,0.0577778,0.80733055,0.79580647,0.86690605,3.0184662,GREEN_Shade_ids,GREEN,0.49,0.03,0.1265,0.3537,0.088,0.038,17/12/2025,Shade
216,G15,34.91625977,32.02518845,21-01-2026,0.1929092407226562,0.76655287,0.046374403,0.7732943,0.76655287,0.8697035,3.0285873,GREEN_Shade_ids,GREEN,0.7,0.03,0.1363,0.3911,0.098,0.039,17/12/2025,Shade
216,C6,34.91625977,32.02518845,21-01-2026,0.1929092407226562,0.7757309,0.062016256,0.7878917,0.7757309,0.932783,3.256809,GREEN_Control_ids,GREEN,0.66,0.03,0.1153,0.2914,0.073,0.042,17/12/2025,Control-Sun
216,C7,34.91625977,32.02518845,21-01-2026,0.1929092407226562,0.79836947,0.07458843,0.81754756,0.79836947,0.87565106,3.0501053,GREEN_Control_ids,GREEN,1.75,0.03,0.1715,0.4975,0.124,0.047,17/12/2025,Control-Sun
216,C8,34.91625977,32.02518845,21-01-2026,0.1929092407226562,0.7699349,0.061909027,0.7816731,0.7699349,0.8433557,2.933261,GREEN_Control_ids,GREEN,0.9,0.03,0.1173,0.3287,0.082,0.035,17/12/2025,Control-Sun
216,C9,34.91625977,32.02518845,21-01-2026,0.1929092407226562,0.8147291,0.056522388,0.8247164,0.8147291,0.8585085,2.9880836,GREEN_Control_ids,GREEN,0.67,0.03,0.1455,0.3441,0.086,0.059,17/12/2025,Control-Sun
216,C10,34.91625977,32.02518845,21-01-2026,0.1929092407226562,0.7606373,0.07858235,0.7719167,0.7606373,0.8502822,2.9583209,GREEN_Control_ids,GREEN,0.5,0.03,0.1059,0.2438,0.061,0.045,17/12/2025,Control-Sun
216,C1,34.91625977,32.02518845,21-01-2026,0.1929092407226562,0.80516124,0.06318524,0.8097291,0.80516124,0.9061738,3.1605368,RED_Control_ids,RED,0.38,0.03,0.4537,0.3259,0.081,0.372,17/12/2025,Control-Sun
216,C2,34.91625977,32.02518845,21-01-2026,0.1929092407226562,0.8636973,0.060126934,0.8794307,0.8636973,0.90411,3.15307,RED_Control_ids,RED,0.42,0.03,0.7704,0.4259,0.106,0.664,17/12/2025,Control-Sun
216,C3,34.91625977,32.02518845,21-01-2026,0.1929092407226562,0.8158516,0.068480514,0.83996737,0.8158516,0.84723145,2.9472833,RED_Control_ids,RED,0.79,0.03,0.6139,0.6157,0.154,0.46,17/12/2025,Control-Sun
