img_num,label_name,longitude,latitude,acquisition date,FVC,ndvi_mean,ndvi_std,ndvi_median,gndvi_mean,evi_mean,lai_mean,"NDI_(583.85, 507.56)",category,catalog id,color,Leaf sample weight (mg),Sample disc weight (g),Anthocyanins OD-530 nm,Chlorophyll OD-657 nm,Chlorophyll interference,Anthocyanin
205,R12,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.8702968,0.06860017,0.88530463,0.8702968,1.0549861,3.6989398,0.2728471,RED_Shade_ids,R12,R,0.84,0.03,0.0671,0.0455,0.011,0.363
205,G11,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.8750167,0.050974246,0.87691104,0.8750167,1.0742359,3.768585,0.30320716,GREEN_Shade_ids,G11,G,1.33,0.03,0.0513,0.0372,0.009,0.042
205,C1,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.9086325,0.036692444,0.90718013,0.9086325,1.1153524,3.9173448,0.20630303,RED_Control_ids,C1,C,1.66,0.03,0.3949,0.4867,0.122,0.273
205,C2,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.91551256,0.037251305,0.91859436,0.91551256,1.1506059,4.044892,0.21679045,RED_Control_ids,C2,C,1.25,0.03,0.5171,0.5872,0.147,0.37
205,C3,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.9024422,0.039529007,0.9010696,0.9024422,1.1086198,3.8929865,0.23152126,RED_Control_ids,C3,C,1.4,0.03,0.5147,0.5375,0.134,0.38
205,C6,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.90154344,0.044597123,0.9079176,0.90154344,1.125494,3.9540372,0.30117017,GREEN_Control_ids,C6,C,2.96,0.03,0.1286,0.3738,0.093,0.035
196,R1,34.91629028,32.02527237,29-12-2025,0.2123069763183593,0.618207,0.010048736,0.6175421,0.618207,0.8830742,3.0769625,0.0937805,RED_white_blue_led_ids,R1,R,1.19,0.03,0.4624,0.7665,0.192,0.271
196,R2,34.91629028,32.02527237,29-12-2025,0.2123069763183593,0.6209734,0.011362465,0.6201859,0.6209734,0.8848532,3.0833988,0.09750896,RED_white_blue_led_ids,R2,R,1.33,0.03,0.4595,0.6231,0.156,0.304
196,R3,34.91629028,32.02527237,29-12-2025,0.2123069763183593,0.61584,0.009459162,0.6152084,0.61584,0.8703322,3.0308616,0.10401541,RED_white_blue_led_ids,R3,R,1.23,0.03,0.3323,0.481,0.12,0.212
196,R6,34.91629028,32.02527237,29-12-2025,0.2123069763183593,0.6214062,0.011456872,0.6201859,0.6214062,0.8898046,3.1013126,0.07457108,RED_white_led_ids,R6,R,1.16,0.03,0.4764,0.898,0.225,0.252
196,R7,34.91629028,32.02527237,29-12-2025,0.2123069763183593,0.6172283,0.009956965,0.6157636,0.6172283,0.88166475,3.0718634,0.10213193,RED_white_led_ids,R7,R,1.23,0.03,0.3513,0.7048,0.176,0.175
196,R8,34.91629028,32.02527237,29-12-2025,0.2123069763183593,0.6263039,0.013246776,0.6263837,0.6263039,0.90438116,3.154051,0.09629727,RED_white_led_ids,R8,R,1.37,0.03,0.5488,0.7335,0.183,0.365
196,G6,34.91629028,32.02527237,29-12-2025,0.2123069763183593,0.6225253,0.011978296,0.62269133,0.6225253,0.8928948,3.1124935,0.13566463,GREEN_white_led_ids,G6,G,1.49,0.03,0.1135,0.323,0.081,0.033
196,R11,34.91629028,32.02527237,29-12-2025,0.2123069763183593,0.6118633,0.007071546,0.61169696,0.6118633,0.849747,2.9563847,0.12701692,RED_Shade_ids,R11,R,1.05,0.03,0.3463,0.6847,0.171,-0.104
196,R13,34.91629028,32.02527237,29-12-2025,0.2123069763183593,0.6133195,0.008328045,0.61322314,0.6133195,0.85802144,2.9863212,0.12479557,RED_Shade_ids,R13,R,1.4,0.03,0.3745,0.6017,0.15,0.119
196,R12,34.91629028,32.02527237,29-12-2025,0.2123069763183593,0.60797197,0.0060317805,0.6052632,0.60797197,0.8411786,2.925384,0.14069241,RED_Shade_ids,R12,R,0.84,0.03,0.0671,0.0455,0.011,0.363
196,G11,34.91629028,32.02527237,29-12-2025,0.2123069763183593,0.61338097,0.0079500675,0.61322314,0.61338097,0.8611359,2.9975896,0.1407464,GREEN_Shade_ids,G11,G,1.33,0.03,0.0513,0.0372,0.009,0.042
196,C3,34.91629028,32.02527237,29-12-2025,0.2123069763183593,0.61787623,0.010403376,0.61665875,0.61787623,0.87038493,3.031053,0.10166092,RED_Control_ids,C3,C,1.4,0.03,0.5147,0.5375,0.134,0.38
196,C2,34.91629028,32.02527237,29-12-2025,0.2123069763183593,0.62054753,0.012052248,0.61963576,0.62054753,0.8943187,3.1176453,0.09572689,RED_Control_ids,C2,C,1.25,0.03,0.5171,0.5872,0.147,0.37
196,C6,34.91629028,32.02527237,29-12-2025,0.2123069763183593,0.620833,0.011386898,0.6201859,0.620833,0.88633865,3.088773,0.09661308,GREEN_Control_ids,C6,C,2.96,0.03,0.1286,0.3738,0.093,0.035
196,C1,34.91629028,32.02527237,29-12-2025,0.2123069763183593,0.6209072,0.011425283,0.6201859,0.6209072,0.8865746,3.089627,0.14748858,RED_Control_ids,C1,C,1.66,0.03,0.3949,0.4867,0.122,0.273
188,G1,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7339327,0.04490274,0.74217314,0.7339327,0.90777636,3.166335,0.20353958,GREEN_white_blue_led_ids,G1,G,1.05,0.03,0.0944,0.2099,0.052,0.042
188,R1,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7662424,0.034719247,0.76810104,0.7662424,0.9792568,3.4249513,0.12813477,RED_white_blue_led_ids,R1,R,1.19,0.03,0.4624,0.7665,0.192,0.271
188,R2,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7707138,0.02901795,0.77194566,0.7707138,0.9732141,3.4030883,0.13619532,RED_white_blue_led_ids,R2,R,1.33,0.03,0.4595,0.6231,0.156,0.304
188,R3,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.75025225,0.0333772,0.75159234,0.75025225,0.91432095,3.1900132,0.1375883,RED_white_blue_led_ids,R3,R,1.23,0.03,0.3323,0.481,0.12,0.212
188,G6,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7644745,0.036645975,0.76927745,0.7644745,0.9838108,3.441427,0.20501876,GREEN_white_led_ids,G6,G,1.49,0.03,0.1135,0.323,0.081,0.033
188,G11,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.74662304,0.03633585,0.7505902,0.74662304,0.92194337,3.2175913,0.2211551,GREEN_Shade_ids,G11,G,1.33,0.03,0.0513,0.0372,0.009,0.042
188,C6,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.75472224,0.03625398,0.75918174,0.75472224,0.90331835,3.1502059,0.19381277,GREEN_Control_ids,C6,C,2.96,0.03,0.1286,0.3738,0.093,0.035
188,R8,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.77258635,0.033563185,0.7772057,0.77258635,0.95281327,3.3292785,0.13119273,RED_white_led_ids,R8,R,1.37,0.03,0.5488,0.7335,0.183,0.365
188,R7,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7694286,0.03293572,0.77592266,0.7694286,0.98015827,3.4282126,0.13537422,RED_white_led_ids,R7,R,1.23,0.03,0.3513,0.7048,0.176,0.175
188,R6,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7730429,0.033397626,0.77679473,0.7730429,0.9939463,3.478098,0.10609103,RED_white_led_ids,R6,R,1.16,0.03,0.4764,0.898,0.225,0.252
188,R13,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.73612875,0.030317925,0.73890066,0.73612875,0.87321365,3.0412872,0.18452165,RED_Shade_ids,R13,R,1.4,0.03,0.3745,0.6017,0.15,0.119
188,R12,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7634559,0.028656285,0.76832145,0.7634559,0.9474897,3.310018,0.1867733,RED_Shade_ids,R12,R,0.84,0.03,0.0671,0.0455,0.011,0.363
188,R11,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.74705875,0.03225049,0.7488428,0.74705875,0.9227221,3.2204084,0.18672386,RED_Shade_ids,R11,R,1.05,0.03,0.3463,0.6847,0.171,-0.104
188,C2,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.75951356,0.027108125,0.76085895,0.75951356,0.9000638,3.1384304,0.13236295,RED_Control_ids,C2,C,1.25,0.03,0.5171,0.5872,0.147,0.37
188,C3,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.761587,0.028130956,0.7664429,0.761587,0.9109558,3.1778383,0.11833397,RED_Control_ids,C3,C,1.4,0.03,0.5147,0.5375,0.134,0.38
188,C3,34.91629028,32.02523041,29-12-2025,0.5073051452636719,,,,,,,,RED_Control_ids,C3,C,1.4,0.03,0.5147,0.5375,0.134,0.38
178,R1,34.91627502,32.0252037,23-12-2025,0.2997398376464844,0.91248214,0.046082407,0.9224961,0.91248214,1.0046978,3.5169969,0.16724971,RED_white_blue_led_ids,R1,R,0.42,0.03,0.3447,0.4428,0.111,0.234
178,R2,34.91627502,32.0252037,23-12-2025,0.2997398376464844,0.8994088,0.04758016,0.9058518,0.8994088,1.0391688,3.6417127,0.23177083,RED_white_blue_led_ids,R2,R,1.2,0.03,0.4441,0.7598,0.19,0.254
