img_num,longitude,latitude,acquisition date,FVC,ndvi_mean,ndvi_std,ndvi_median,gndvi_mean,evi_mean,lai_mean,NDI_df,catalog id,light,color,Leaf sample weight (mg),Sample disc weight (g),Anthocyanins OD-530 nm,Chlorophyll OD-657 nm,Chlorophyll interference,Anthocyanin
160,34.91624069,32.02518463,01-12-2025,0.0859947204589843,0.8438341,0.04966232,0.85509133,0.8438341,0.9833514,3.4397655,"[           397.32    400.20    403.09    405.97    408.85    411.74    414.63  \
397.32        0.0  0.158445  0.238073  0.300186  0.347448  0.386368  0.404409   
400.20  -0.158445       0.0  0.082884  0.149203  0.200648  0.243716  0.263919   
403.09  -0.238073 -0.082884       0.0  0.067236  0.119933  0.164492  0.185509   
405.97  -0.300186 -0.149203 -0.067236       0.0  0.053171  0.098481  0.119956   
408.85  -0.347448 -0.200648 -0.119933 -0.053171       0.0  0.045582  0.067279   
...           ...       ...       ...       ...       ...       ...       ...   
991.22    0.64217  0.726617  0.763204  0.789574  0.808503  0.823374   0.83006   
994.31    0.63245  0.718751  0.756227  0.783253  0.802668  0.817918   0.82479   
997.40   0.639379  0.724322  0.761157  0.787688  0.806746  0.821684  0.828421   
1000.49  0.645899  0.729516  0.765764   0.79181  0.810518  0.825195  0.831799   
1003.58  0.474634   0.58842  0.639652  0.677107  0.704389  0.725986  0.735756   

           417.52    420.40    423.29  ...    975.79    978.88    981.96  \
397.32   0.416065  0.427921  0.434084  ... -0.635602 -0.635091 -0.623372   
400.20   0.277113  0.290436  0.297464  ... -0.721305  -0.72092 -0.711455   
403.09   0.199344  0.213276  0.220681  ...  -0.75857 -0.758208 -0.749811   
405.97   0.134185  0.148481   0.15613  ... -0.785384 -0.785065 -0.777494   
408.85   0.081714  0.096196  0.103976  ... -0.804644 -0.804366 -0.797376   
...           ...       ...       ...  ...       ...       ...       ...   
991.22   0.834202  0.838465  0.840601  ...  0.011168  0.012029  0.031437   
994.31   0.829041  0.833422   0.83561  ... -0.005323  -0.00446  0.014957   
997.40    0.83258  0.836873  0.839033  ...  0.006263  0.007125  0.026535   
1000.49  0.835889  0.840109  0.842216  ...  0.017451  0.018316  0.037713   
1003.58  0.741857  0.748166  0.751337  ... -0.231397 -0.230573 -0.212114   

           985.05    988.13    991.22    994.31    997.40   1000.49   1003.58  
397.32  -0.639616 -0.633015  -0.64217  -0.63245 -0.639379 -0.645899 -0.474634  
400.20  -0.724578 -0.719215 -0.726617 -0.718751 -0.724322 -0.729516  -0.58842  
403.09  -0.761427 -0.756699 -0.763204 -0.756227 -0.761157 -0.765764 -0.639652  
405.97  -0.787966 -0.783678 -0.789574 -0.783253 -0.787688  -0.79181 -0.677107  
408.85  -0.807032 -0.803054 -0.808503 -0.802668 -0.806746 -0.810518 -0.704389  
...           ...       ...       ...       ...       ...       ...       ...  
991.22   0.004296  0.015438       0.0  0.016488  0.004902 -0.006291  0.241911  
994.31  -0.012192 -0.001048 -0.016488       0.0 -0.011585 -0.022774  0.226378  
997.40  -0.000606  0.010535 -0.004902  0.011585       0.0 -0.011192  0.237345  
1000.49  0.010586  0.021724  0.006291  0.022774  0.011192       0.0  0.247883  
1003.58 -0.237869 -0.227336 -0.241911 -0.226378 -0.237345 -0.247883       0.0  

[204 rows x 204 columns]]",R1,White and Blue Led,R,0.22,0.03,0.7162,0.107,0.027,0.689
160,34.91624069,32.02518463,01-12-2025,0.0859947204589843,0.8157886,0.05677559,0.82840335,0.8157886,0.99501514,3.4819648,"[           397.32    400.20    403.09    405.97    408.85    411.74    414.63  \
397.32        0.0   0.14632   0.22315  0.278806  0.321367  0.359271  0.377635   
400.20   -0.14632       0.0  0.079628  0.138542  0.184356  0.225738  0.245957   
403.09   -0.22315 -0.079628       0.0  0.059631  0.106431  0.149114  0.170083   
405.97  -0.278806 -0.138542 -0.059631       0.0  0.047145  0.090382  0.111724   
408.85  -0.321367 -0.184356 -0.106431 -0.047145       0.0  0.043462  0.064992   
...           ...       ...       ...       ...       ...       ...       ...   
991.22    0.61803  0.700468   0.73838  0.763939  0.782477  0.798267  0.805676   
994.31   0.607575  0.691817  0.730626  0.756829  0.775834  0.792044  0.799656   
997.40   0.614839  0.697775  0.735948  0.761697  0.780349  0.796259  0.803734   
1000.49  0.621495  0.703264  0.740836  0.766149  0.784497  0.800142  0.807465   
1003.58  0.454845  0.562919  0.614309  0.649497   0.67535  0.697555  0.708061   

           417.52    420.40    423.29  ...    975.79    978.88    981.96  \
397.32   0.388124  0.401216  0.408877  ... -0.612274 -0.611406  -0.60038   
400.20   0.257678  0.272233  0.280826  ... -0.695714 -0.695027  -0.68587   
403.09   0.182263  0.197402  0.206411  ... -0.734135  -0.73355 -0.725355   
405.97   0.124164  0.139673  0.148874  ... -0.760062 -0.759503  -0.75201   
408.85   0.077566  0.093268  0.102604  ... -0.778859 -0.778345 -0.771371   
...           ...       ...       ...  ...       ...       ...       ...   
991.22   0.809858  0.815019   0.81797  ...  0.009369  0.010723  0.028137   
994.31   0.803931  0.809244  0.812278  ... -0.007396 -0.006042  0.011378   
997.40   0.807927  0.813141    0.8161  ...  0.004151  0.005505  0.022921   
1000.49  0.811607  0.816713  0.819633  ...  0.015066  0.016419  0.033828   
1003.58  0.713954  0.721341  0.725533  ... -0.219184  -0.21788 -0.201231   

           985.05    988.13    991.22    994.31    997.40   1000.49   1003.58  
397.32  -0.616498 -0.610326  -0.61803 -0.607575 -0.614839 -0.621495 -0.454845  
400.20  -0.699183 -0.694101 -0.700468 -0.691817 -0.697775 -0.703264 -0.562919  
403.09  -0.737247 -0.732704  -0.73838 -0.730626 -0.735948 -0.740836 -0.614309  
405.97  -0.762885 -0.758734 -0.763939 -0.756829 -0.761697 -0.766149 -0.649497  
408.85  -0.781497 -0.777637 -0.782477 -0.775834 -0.780349 -0.784497  -0.67535  
...           ...       ...       ...       ...       ...       ...       ...  
991.22   0.002457  0.012355       0.0  0.016762  0.005217   -0.0057  0.228043  
994.31  -0.014308  -0.00441 -0.016762       0.0 -0.011547 -0.022459  0.212115  
997.40   -0.00276  0.007137 -0.005217  0.011547       0.0 -0.010917  0.223138  
1000.49  0.008157  0.018051    0.0057  0.022459  0.010917       0.0   0.23347  
1003.58 -0.225724 -0.216313 -0.228043 -0.212115 -0.223138  -0.23347       0.0  

[204 rows x 204 columns]]",G1,White and Blue Led,G,0.3,0.03,0.1833,0.0969,0.024,0.159
160,34.91624069,32.02518463,01-12-2025,0.0859947204589843,0.8368417,0.04295208,0.84493047,0.8368417,0.9523118,3.3274639,"[           397.32    400.20    403.09    405.97    408.85    411.74    414.63  \
397.32        0.0  0.147431  0.217317  0.272576   0.31514  0.349366  0.372002   
400.20  -0.147431       0.0  0.072331   0.13065  0.176338  0.213632  0.238447   
403.09  -0.217317 -0.072331       0.0  0.058921  0.105453  0.143703  0.169315   
405.97  -0.272576  -0.13065 -0.058921       0.0  0.046851   0.08559  0.111615   
408.85   -0.31514 -0.176338 -0.105453 -0.046851       0.0  0.038916  0.065155   
...           ...       ...       ...       ...       ...       ...       ...   
991.22   0.642433  0.721195  0.753944  0.778048  0.795548  0.809023  0.817753   
994.31   0.630423  0.711324  0.745047  0.769917  0.787955  0.801896  0.810922   
997.40    0.63875   0.71814   0.75119  0.775519  0.793192  0.806796  0.815613   
1000.49  0.642264   0.72098  0.753665  0.777795  0.795286  0.808767   0.81748   
1003.58  0.450772  0.560423  0.607726  0.643286  0.669461  0.689903  0.703149   

           417.52    420.40    423.29  ...    975.79    978.88    981.96  \
397.32   0.383262  0.393283  0.395736  ... -0.639121 -0.639628 -0.624682   
400.20   0.250983  0.262109  0.264821  ... -0.718414 -0.718854 -0.706658   
403.09   0.182251  0.193778  0.196648  ... -0.751437 -0.751864 -0.740853   
405.97   0.124843  0.136586  0.139522  ... -0.775744 -0.776149 -0.766062   
408.85   0.078531  0.090426  0.093396  ... -0.793375 -0.793766 -0.784384   
...           ...       ...       ...  ...       ...       ...       ...   
991.22    0.82184  0.825552  0.826441  ...  0.005902  0.004955  0.029877   
994.31   0.815121   0.81896  0.819872  ... -0.014369 -0.015314  0.009615   
997.40   0.819733  0.823472  0.824393  ... -0.000471 -0.001416  0.023507   
1000.49  0.821589   0.82528   0.82616  ...  0.005561  0.004614   0.02953   
1003.58  0.709455   0.71512  0.716508  ... -0.264837 -0.265719 -0.242413   

           985.05    988.13    991.22    994.31    997.40   1000.49   1003.58  
397.32   -0.64266 -0.634015 -0.642433 -0.630423  -0.63875 -0.642264 -0.450772  
400.20  -0.721388 -0.714289 -0.721195 -0.711324  -0.71814  -0.72098 -0.560423  
403.09  -0.754112 -0.747711 -0.753944 -0.745047  -0.75119 -0.753665 -0.607726  
405.97  -0.778189 -0.772368 -0.778048 -0.769917 -0.775519 -0.777795 -0.643286  
408.85  -0.795657 -0.790254 -0.795548 -0.787955 -0.793192 -0.795286 -0.669461  
...           ...       ...       ...       ...       ...       ...       ...  
991.22  -0.000225  0.014319       0.0  0.020266  0.006372   0.00034  0.270288  
994.31  -0.020492  -0.00595 -0.020266       0.0 -0.013895 -0.019921  0.251409  
997.40  -0.006596  0.007948 -0.006372  0.013895       0.0 -0.006031  0.264356  
1000.49 -0.000564  0.013977  -0.00034  0.019921  0.006031       0.0  0.269955  
1003.58 -0.270505 -0.256982 -0.270288 -0.251409 -0.264356 -0.269955       0.0  

[204 rows x 204 columns]]",R6,White Led,R,0.19,0.03,1.305,0.1175,0.029,1.276
160,34.91624069,32.02518463,01-12-2025,0.0859947204589843,0.8478129,0.04599344,0.8577403,0.8478129,1.0146949,3.5531662,"[           397.32    400.20    403.09    405.97    408.85    411.74    414.63  \
397.32        0.0  0.157064  0.235988  0.295006  0.342518  0.380026  0.402383   
400.20  -0.157064       0.0  0.082115  0.144938  0.196498   0.23787  0.262765   
403.09  -0.235988 -0.082115       0.0  0.063639  0.116377  0.159084  0.185015   
405.97  -0.295006 -0.144938 -0.063639       0.0  0.053151  0.096533  0.122966   
408.85  -0.342518 -0.196498 -0.116377 -0.053151       0.0  0.043631  0.070339   
...           ...       ...       ...       ...       ...       ...       ...   
991.22   0.651917  0.733545  0.769097  0.793549  0.812144  0.826111  0.834125   
994.31   0.641074  0.724821  0.761348  0.786536  0.805689  0.820094  0.828363   
997.40   0.647978  0.730381  0.766269  0.791002  0.809793  0.823925  0.832032   
1000.49  0.652807  0.734217  0.769647  0.794073  0.812601  0.826527  0.834504   
1003.58  0.471945  0.585205  0.636302  0.672294  0.699987  0.721087  0.733241   

           417.52    420.40    423.29  ...    975.79    978.88    981.96  \
397.32   0.413188   0.42453  0.432595  ... -0.647005  -0.64875 -0.634687   
400.20   0.274903   0.28769   0.29682  ... -0.729637 -0.731046  -0.71974   
403.09   0.197612  0.211011  0.220584  ... -0.765624 -0.766883 -0.756873   
405.97   0.135858  0.149561  0.159405  ... -0.790432 -0.791572  -0.78251   
408.85   0.083397  0.097303  0.107286  ... -0.809283 -0.810336 -0.801988   
...           ...       ...       ...  ...       ...       ...       ...   
991.22   0.837965  0.841976  0.844687  ...  0.008696   0.00556  0.029456   
994.31   0.832333  0.836448  0.839244  ... -0.010038 -0.013175   0.01073   
997.40   0.835918  0.839956  0.842702  ...  0.001691 -0.001444  0.022455   
1000.49  0.838349   0.84233  0.845022  ...  0.010132  0.006996  0.030886   
1003.58  0.739104  0.745187  0.749378  ... -0.252603 -0.255511 -0.233044   

           985.05    988.13    991.22    994.31    997.40   1000.49   1003.58  
397.32  -0.650288 -0.644293 -0.651917 -0.641074 -0.647978 -0.652807 -0.471945  
400.20  -0.732295 -0.727417 -0.733545 -0.724821 -0.730381 -0.734217 -0.585205  
403.09  -0.767986 -0.763656 -0.769097 -0.761348 -0.766269 -0.769647 -0.636302  
405.97  -0.792578 -0.788666 -0.793549 -0.786536 -0.791002 -0.794073 -0.672294  
408.85  -0.811259 -0.807662 -0.812144 -0.805689 -0.809793 -0.812601 -0.699987  
...           ...       ...       ...       ...       ...       ...       ...  
991.22   0.002858   0.01324       0.0  0.018732  0.007004 -0.001437  0.260697  
994.31  -0.015874 -0.005494 -0.018732       0.0  -0.01173 -0.020164  0.243184  
997.40  -0.004148  0.006234 -0.007004   0.01173       0.0 -0.008441  0.254159  
1000.49  0.004294  0.014674  0.001437  0.020164  0.008441       0.0  0.262062  
1003.58 -0.258024 -0.248314 -0.260697 -0.243184 -0.254159 -0.262062       0.0  

[204 rows x 204 columns]]",R11,Shade,R,0.18,0.03,0.5975,0.0988,0.025,0.573
160,34.91624069,32.02518463,01-12-2025,0.0859947204589843,0.8106222,0.05586786,0.82414407,0.8106222,1.007623,3.5275798,"[           397.32    400.20    403.09    405.97    408.85    411.74    414.63  \
397.32        0.0  0.148727  0.223087    0.2759  0.321511  0.359033  0.374297   
400.20  -0.148727       0.0  0.077116  0.133046  0.182151  0.223204  0.240039   
403.09  -0.223087 -0.077116       0.0  0.056584  0.106716  0.148982  0.166423   
405.97    -0.2759 -0.133046 -0.056584       0.0  0.050486   0.09331  0.111058   
408.85  -0.321511 -0.182151 -0.106716 -0.050486       0.0  0.043062  0.060975   
...           ...       ...       ...       ...       ...       ...       ...   
991.22   0.616239  0.700318  0.737137  0.761496  0.781504  0.797155  0.803354   
994.31   0.603206  0.689592  0.727498  0.752639  0.773276   0.78947  0.795868   
997.40    0.61173  0.696594  0.733759  0.758377  0.778588  0.794416  0.800662   
1000.49  0.618013  0.701743  0.738378  0.762604  0.782498  0.798067  0.804222   
1003.58   0.44177  0.553478  0.604081  0.638153  0.666497  0.688958  0.697866   

           417.52    420.40    423.29  ...    975.79    978.88    981.96  \
397.32   0.383487  0.396392  0.401899  ... -0.608584  -0.60982  -0.59635   
400.20   0.250238  0.264586  0.270773  ...  -0.69403 -0.695079 -0.683963   
403.09   0.176991  0.191919  0.198407  ... -0.731505 -0.732453 -0.722489   
405.97   0.121817  0.137074  0.143722  ... -0.756319  -0.75721 -0.748026   
408.85   0.071849  0.087298  0.094056  ... -0.776707 -0.777519 -0.769037   
...           ...       ...       ...  ...       ...       ...       ...   
991.22   0.807109  0.812185  0.814319  ...   0.01239  0.010248   0.03144   
994.31   0.799757  0.805006  0.807206  ... -0.008423 -0.010563  0.010637   
997.40   0.804478   0.80961  0.811757  ...  0.005076  0.002935  0.024132   
1000.49  0.807967  0.813012  0.815117  ...  0.015189  0.013049  0.034237   
1003.58  0.703265  0.710665   0.71374  ... -0.228827 -0.230828 -0.210667   

           985.05    988.13    991.22    994.31    997.40   1000.49   1003.58  
397.32  -0.611823 -0.606288 -0.616239 -0.603206  -0.61173 -0.618013  -0.44177  
400.20  -0.696738 -0.692177 -0.700318 -0.689592 -0.696594 -0.701743 -0.553478  
403.09  -0.733947 -0.729858 -0.737137 -0.727498 -0.733759 -0.738378 -0.604081  
405.97  -0.758588   -0.7548 -0.761496 -0.752639 -0.758377 -0.762604 -0.638153  
408.85   -0.77882 -0.775289 -0.781504 -0.773276 -0.778588 -0.782498 -0.666497  
...           ...       ...       ...       ...       ...       ...       ...  
991.22   0.007049  0.015867       0.0  0.020811  0.007315   -0.0028  0.240521  
994.31  -0.013763 -0.004946 -0.020811       0.0 -0.013498 -0.023604  0.220822  
997.40  -0.000265  0.008552 -0.007315  0.013498       0.0 -0.010114  0.233631  
1000.49   0.00985  0.018663    0.0028  0.023604  0.010114       0.0  0.243173  
1003.58 -0.233837  -0.22551 -0.240521 -0.220822 -0.233631 -0.243173       0.0  

[204 rows x 204 columns]]",G6,White Led,,,,,,,
160,34.91624069,32.02518463,01-12-2025,0.0859947204589843,0.8107342,0.047183044,0.8194616,0.8107342,1.0384895,3.6392548,"[           397.32    400.20    403.09    405.97    408.85    411.74    414.63  \
397.32        0.0  0.132558  0.195224  0.243992   0.28697  0.318686  0.333476   
400.20  -0.132558       0.0  0.064432  0.115362  0.160878  0.194858  0.210795   
403.09  -0.195224 -0.064432       0.0   0.05135   0.09754  0.132221   0.14856   
405.97  -0.243992 -0.115362  -0.05135       0.0  0.046446  0.081488  0.098046   
408.85   -0.28697 -0.160878  -0.09754 -0.046446       0.0  0.035195  0.051865   
...           ...       ...       ...       ...       ...       ...       ...   
991.22   0.627556  0.701135  0.732057  0.754621  0.773526  0.786931   0.79302   
994.31   0.615729  0.691186  0.722973  0.746186  0.765653  0.779454   0.78572   
997.40   0.621462  0.696025  0.727366  0.750252  0.769455  0.783047  0.789255   
1000.49  0.627449  0.701038  0.731952  0.754512  0.773434  0.786818  0.792916   
1003.58  0.444683  0.544417    0.5877  0.619857  0.647079  0.666604  0.675552   

           417.52    420.40    423.29  ...    975.79    978.88    981.96  \
397.32   0.344933  0.354665  0.362287  ... -0.623208 -0.623311 -0.610986   
400.20   0.223219  0.233803  0.242114  ... -0.697515 -0.697651  -0.68727   
403.09   0.161327  0.172217  0.180771  ... -0.728733 -0.728881 -0.719384   
405.97   0.110998  0.122076  0.130791  ... -0.751538 -0.751675 -0.742875   
408.85   0.064936   0.07612  0.084929  ... -0.770673 -0.770817 -0.762569   
...           ...       ...       ...  ...       ...       ...       ...   
991.22   0.797654  0.801628  0.804643  ...  0.007287  0.007144  0.026965   
994.31   0.790515   0.79459  0.797703  ... -0.012078 -0.012219  0.007607   
997.40   0.793961  0.797979  0.801048  ... -0.002732 -0.002873  0.016952   
1000.49  0.797537  0.801502  0.804514  ...  0.007118  0.006976  0.026794   
1003.58  0.682331  0.688167  0.692651  ... -0.247619  -0.24773 -0.229055   

           985.05    988.13    991.22    994.31    997.40   1000.49   1003.58  
397.32  -0.625869 -0.620579 -0.627556 -0.615729 -0.621462 -0.627449 -0.444683  
400.20  -0.699734  -0.69531 -0.701135 -0.691186 -0.696025 -0.701038 -0.544417  
403.09  -0.730777 -0.726747 -0.732057 -0.722973 -0.727366 -0.731952   -0.5877  
405.97  -0.753441 -0.749698 -0.754621 -0.746186 -0.750252 -0.754512 -0.619857  
408.85  -0.772437 -0.768946 -0.773526 -0.765653 -0.769455 -0.773434 -0.647079  
...           ...       ...       ...       ...       ...       ...       ...  
991.22   0.002869  0.011582       0.0  0.019362  0.010017  0.000167  0.254412  
994.31  -0.016493 -0.007782 -0.019362       0.0 -0.009345 -0.019191  0.236224  
997.40  -0.007149  0.001563 -0.010017  0.009345       0.0  -0.00985  0.245024  
1000.49  0.002701  0.011412 -0.000167  0.019191   0.00985       0.0  0.254268  
1003.58 -0.251732 -0.243583 -0.254412 -0.236224 -0.245024 -0.254268       0.0  

[204 rows x 204 columns]]",C6,Control,G,0.55,0.03,0.1359,0.0744,0.019,0.117
160,34.91624069,32.02518463,01-12-2025,0.0859947204589843,0.84088486,0.049550638,0.85311174,0.84088486,1.0075449,3.527297,"[           397.32    400.20    403.09    405.97    408.85    411.74    414.63  \
397.32        0.0  0.146988  0.225768  0.285748  0.329546  0.366379  0.385639   
400.20  -0.146988       0.0  0.081592   0.14513  0.192284   0.23247  0.253733   
403.09  -0.225768 -0.081592       0.0  0.064357  0.112614  0.154092  0.176133   
405.97  -0.285748  -0.14513 -0.064357       0.0  0.048645  0.090712  0.113198   
408.85  -0.329546 -0.192284 -0.112614 -0.048645       0.0  0.042285  0.064976   
...           ...       ...       ...       ...       ...       ...       ...   
991.22   0.661749  0.736844  0.771758   0.79634  0.813185  0.826748  0.833514   
994.31   0.652572  0.729362  0.765122  0.790321  0.807612  0.821539  0.828504   
997.40   0.658453  0.734153  0.769349  0.794155  0.811151  0.824838   0.83166   
1000.49  0.664757  0.739256  0.773863  0.798226  0.814903  0.828333  0.835028   
1003.58  0.492155  0.595784  0.645633  0.681337  0.706159  0.726332  0.736495   

           417.52    420.40    423.29  ...    975.79    978.88    981.96  \
397.32    0.39112  0.406483  0.412221  ... -0.657035  -0.65784 -0.647407   
400.20    0.25981  0.276895  0.283369  ... -0.732996 -0.733648 -0.725142   
403.09   0.182434   0.20026  0.207031  ... -0.768349 -0.768919 -0.761379   
405.97   0.119643  0.137909  0.144862  ...  -0.79324 -0.793749 -0.786945   
408.85   0.071467  0.089981  0.097035  ...  -0.81031 -0.810775 -0.804512   
...           ...       ...       ...  ...       ...       ...       ...   
991.22   0.835538  0.840808  0.842806  ...  0.008311  0.006937  0.025017   
994.31   0.830577  0.835982  0.838054  ... -0.007879 -0.009251  0.008835   
997.40   0.833696  0.839013  0.841032  ...  0.002449  0.001075  0.019159   
1000.49  0.837047  0.842251  0.844244  ...  0.013529  0.012157  0.030233   
1003.58  0.739476  0.747468  0.750439  ... -0.244994 -0.246311  -0.22921   

           985.05    988.13    991.22    994.31    997.40   1000.49   1003.58  
397.32   -0.66073 -0.655927 -0.661749 -0.652572 -0.658453 -0.664757 -0.492155  
400.20  -0.736004 -0.732068 -0.736844 -0.729362 -0.734153 -0.739256 -0.595784  
403.09  -0.770999 -0.767546 -0.771758 -0.765122 -0.769349 -0.773863 -0.645633  
405.97  -0.795656 -0.792515  -0.79634 -0.790321 -0.794155 -0.798226 -0.681337  
408.85  -0.812547 -0.809612 -0.813185 -0.807612 -0.811151 -0.814903 -0.706159  
...           ...       ...       ...       ...       ...       ...       ...  
991.22   0.001718  0.010235       0.0  0.016188  0.005863  -0.00522  0.252787  
994.31   -0.01447 -0.005954 -0.016188       0.0 -0.010326 -0.021404  0.237598  
997.40  -0.004144  0.004373 -0.005863  0.010326       0.0 -0.011084  0.247317  
1000.49  0.006939  0.015454   0.00522  0.021404  0.011084       0.0  0.257718  
1003.58 -0.251152 -0.243189 -0.252787 -0.237598 -0.247317 -0.257718       0.0  

[204 rows x 204 columns]]",C1,Control,R,0.23,0.03,0.6346,0.0947,0.024,0.611
160,34.91624069,32.02518463,01-12-2025,0.0859947204589843,0.8145579,0.04323713,0.82443416,0.8145579,1.0084629,3.530619,"[           397.32    400.20    403.09    405.97    408.85    411.74    414.63  \
397.32        0.0  0.136038  0.204476  0.253878  0.300027  0.336452  0.352116   
400.20  -0.136038       0.0  0.070571   0.12241  0.171583  0.210931  0.227978   
403.09  -0.204476 -0.070571       0.0  0.052352  0.102405  0.142751  0.160318   
405.97  -0.253878  -0.12241 -0.052352       0.0  0.050366  0.091181  0.109006   
408.85  -0.300027 -0.171583 -0.102405 -0.050366       0.0  0.041035  0.059019   
...           ...       ...       ...       ...       ...       ...       ...   
991.22   0.629162  0.704493  0.737989  0.760658    0.7807  0.795801  0.802119   
994.31   0.618431  0.695524  0.729879  0.753144   0.77372  0.789257  0.795755   
997.40   0.623242   0.69955  0.733522  0.756523  0.776865  0.792201  0.798597   
1000.49   0.62967  0.704888   0.73834  0.760971  0.780949  0.796023   0.80232   
1003.58  0.445617  0.547888  0.594897  0.627215  0.656241  0.678362  0.687646   

           417.52    420.40    423.29  ...    975.79    978.88    981.96  \
397.32   0.362207  0.374871  0.381171  ... -0.623167 -0.624896 -0.611658   
400.20   0.239008   0.25291  0.259868  ... -0.699518 -0.700964 -0.689885   
403.09   0.171709  0.186099  0.193351  ...  -0.73352 -0.734847 -0.724796   
405.97   0.120595  0.135272  0.142669  ... -0.756527 -0.757779 -0.748456   
408.85   0.070734  0.085588  0.093097  ... -0.776871 -0.778023 -0.769396   
...           ...       ...       ...  ...       ...       ...       ...   
991.22    0.80619  0.811141  0.813596  ...  0.009984  0.007073  0.028527   
994.31   0.799941  0.805039  0.807563  ... -0.007678 -0.010589  0.010872   
997.40   0.802756  0.807778  0.810265  ...  0.000178 -0.002733  0.018727   
1000.49  0.806394  0.811331  0.813775  ...  0.010842  0.007931  0.029382   
1003.58  0.693642  0.701016  0.704633  ...  -0.24635  -0.24906 -0.228853   

           985.05    988.13    991.22    994.31    997.40   1000.49   1003.58  
397.32  -0.626644  -0.62024 -0.629162 -0.618431 -0.623242  -0.62967 -0.445617  
400.20  -0.702448 -0.697061 -0.704493 -0.695524  -0.69955 -0.704888 -0.547888  
403.09   -0.73618 -0.731313 -0.737989 -0.729879 -0.733522  -0.73834 -0.594897  
405.97     -0.759 -0.754477 -0.760658 -0.753144 -0.756523 -0.760971 -0.627215  
408.85  -0.779182 -0.774975   -0.7807  -0.77372 -0.776865 -0.780949 -0.656241  
...           ...       ...       ...       ...       ...       ...       ...  
991.22   0.004166   0.01465       0.0  0.017661  0.009803 -0.000859  0.255676  
994.31  -0.013495 -0.003012 -0.017661       0.0 -0.007857 -0.018517  0.239129  
997.40  -0.005638  0.004845 -0.009803  0.007857       0.0 -0.010663  0.246501  
1000.49  0.005026  0.015508  0.000859  0.018517  0.010663       0.0  0.256504  
1003.58 -0.251781 -0.241961 -0.255676 -0.239129 -0.246501 -0.256504       0.0  

[204 rows x 204 columns]]",G11,Shade,G,0.26,0.03,0.129,0.0726,0.018,0.111
163,34.91619492,32.02517319,01-12-2025,0.0801048278808593,0.84092337,0.052845493,0.85820764,0.84092337,0.97204155,3.3988461,"[           397.32    400.20    403.09    405.97    408.85    411.74    414.63  \
397.32        0.0  0.173875  0.270097  0.322568  0.377317  0.406195  0.430448   
400.20  -0.173875       0.0  0.101097  0.157788  0.218253   0.25065  0.278124   
403.09  -0.270097 -0.101097       0.0  0.057668  0.119909   0.15364  0.182474   
405.97  -0.322568 -0.157788 -0.057668       0.0  0.062722  0.096886  0.126244   
408.85  -0.377317 -0.218253 -0.119909 -0.062722       0.0  0.034397   0.06406   
...           ...       ...       ...       ...       ...       ...       ...   
991.22   0.638914  0.731436  0.775058  0.797003  0.818597  0.829503  0.838387   
994.31   0.629852  0.724204   0.76889  0.791342  0.813446   0.82462  0.833731   
997.40   0.631859  0.725831  0.770301  0.792623  0.814624  0.825717  0.834777   
1000.49  0.639713  0.731996  0.775579   0.79745  0.818989  0.829861  0.838704   
1003.58  0.565258  0.672635   0.72409  0.750219  0.776024  0.789054  0.799765   

           417.52    420.40    423.29  ...    975.79    978.88    981.96  \
397.32   0.444295  0.452126  0.461007  ... -0.635034 -0.635522 -0.624189   
400.20   0.293967  0.302966  0.313361  ... -0.728355 -0.728729 -0.719776   
403.09    0.19927  0.208664  0.219729  ... -0.772428 -0.772765  -0.76506   
405.97   0.143418  0.153011  0.164337  ...   -0.7946 -0.794898 -0.787834   
408.85    0.08149  0.091245  0.102801  ... -0.816442 -0.816698 -0.810322   
...           ...       ...       ...  ...       ...       ...       ...   
991.22   0.843321  0.846029  0.849132  ...  0.006501  0.005776  0.024713   
994.31   0.838805  0.841612  0.844754  ... -0.008882 -0.009607  0.009333   
997.40   0.839839  0.842625  0.845765  ... -0.005475 -0.006198   0.01274   
1000.49  0.843658  0.846385  0.849464  ...  0.007415  0.006693  0.025628   
1003.58  0.805693   0.80907  0.812723  ... -0.110495 -0.111214 -0.092513   

           985.05    988.13    991.22    994.31    997.40   1000.49   1003.58  
397.32  -0.638127 -0.632022 -0.638914 -0.629852 -0.631859 -0.639713 -0.565258  
400.20  -0.730789 -0.725987 -0.731436 -0.724204 -0.725831 -0.731996 -0.672635  
403.09  -0.774535 -0.770408 -0.775058  -0.76889 -0.770301 -0.775579  -0.72409  
405.97  -0.796485 -0.792752 -0.797003 -0.791342 -0.792623  -0.79745 -0.750219  
408.85  -0.818159 -0.814764 -0.818597 -0.813446 -0.814624 -0.818989 -0.776024  
...           ...       ...       ...       ...       ...       ...       ...  
991.22   0.001365  0.011509       0.0  0.015382  0.011972 -0.000917  0.116896  
994.31  -0.014018 -0.003874 -0.015382       0.0 -0.003409 -0.016296  0.101756  
997.40  -0.010609 -0.000467 -0.011972  0.003409       0.0 -0.012889  0.105107  
1000.49  0.002282  0.012422  0.000917  0.016296  0.012889       0.0  0.117861  
1003.58 -0.115559 -0.105534 -0.116896 -0.101756 -0.105107 -0.117861       0.0  

[204 rows x 204 columns]]",C1,Control,R,0.23,0.03,0.6346,0.0947,0.024,0.611
