img_num,label_name,longitude,latitude,acquisition date,FVC,ndvi_mean,ndvi_std,ndvi_median,gndvi_mean,evi_mean,lai_mean
162,8.0,34.91620255,32.02521515,01-12-2025,0.07647323608398438,0.8228557,0.052069243,0.8323897,0.8228557,1.0411385,3.6488395
162,3.0,34.91620255,32.02521515,01-12-2025,0.07647323608398438,0.8383302,0.0451447,0.85060775,0.8383302,0.97818923,3.421089
162,2.0,34.91620255,32.02521515,01-12-2025,0.07647323608398438,0.82885206,0.053683966,0.8478634,0.82885206,1.0050031,3.518101
162,4.0,34.91620255,32.02521515,01-12-2025,0.07647323608398438,0.8117073,0.057224,0.8309288,0.8117073,0.9900158,3.4638772
162,5.0,34.91620255,32.02521515,01-12-2025,0.07647323608398438,0.85267437,0.049921136,0.8675006,0.85267437,1.0269415,3.5974748
162,7.0,34.91620255,32.02521515,01-12-2025,0.07647323608398438,0.83265215,0.054312382,0.85165215,0.83265215,0.9587574,3.3507843
165,8.0,34.91619492,32.02518845,01-12-2025,0.08452606201171875,0.82401985,0.055914756,0.84209573,0.82401985,1.055309,3.700108
165,6.0,34.91619492,32.02518845,01-12-2025,0.08452606201171875,0.80634546,0.045533575,0.8153216,0.80634546,1.0135446,3.5490043
165,1.0,34.91619492,32.02518845,01-12-2025,0.08452606201171875,0.84201837,0.060903117,0.8579102,0.84201837,0.98137623,3.432619
165,5.0,34.91619492,32.02518845,01-12-2025,0.08452606201171875,0.859437,0.045361087,0.8704961,0.859437,1.0399722,3.6446195
165,2.0,34.91619492,32.02518845,01-12-2025,0.08452606201171875,0.8189627,0.052299254,0.83700144,0.8189627,0.9853694,3.4470663
165,3.0,34.91619492,32.02518845,01-12-2025,0.08452606201171875,0.8427334,0.039405875,0.8492012,0.8427334,0.977598,3.4189496
165,4.0,34.91619492,32.02518845,01-12-2025,0.08452606201171875,0.8251004,0.054359443,0.8388434,0.8251004,0.9981496,3.4933047
165,7.0,34.91619492,32.02518845,01-12-2025,0.08452606201171875,0.8382012,0.049054865,0.8492184,0.8382012,0.9567803,3.3436308
